id	filename	md5	size	state
197da8d8-fb90-4d07-9170-0fe7560a5ffa	197da8d8-fb90-4d07-9170-0fe7560a5ffa/01b4d35e-3d98-4204-b8b2-8a79b6812062.rna_seq.augmented_star_gene_counts.tsv	592c28b07288bb270f5179c820410e8e	4251712	validated
19dd5eb9-8394-45a4-bb47-01bc3f25d136	19dd5eb9-8394-45a4-bb47-01bc3f25d136/f6257480-8e9f-4888-baf1-d7c3c49fe726.rna_seq.augmented_star_gene_counts.tsv	437ea9d3d54b3b4e2f222bea8bd0ccab	4243831	validated
1b9b52fa-0c2a-42b6-8ae3-6afa40f161cd	1b9b52fa-0c2a-42b6-8ae3-6afa40f161cd/89d8958d-7cc6-437e-9f0d-adc2110c5cca.rna_seq.augmented_star_gene_counts.tsv	629156cf79468b85921bd9d3564543e0	4251326	validated
1cf0eea7-8dd9-45be-ae42-b7278ca6a814	1cf0eea7-8dd9-45be-ae42-b7278ca6a814/20af5f64-f766-4930-bb97-b337847c8244.rna_seq.augmented_star_gene_counts.tsv	5187d3b4f91363424fa095e590820999	4241384	validated
1cf48022-6d8c-412c-804d-52e0e28560ec	1cf48022-6d8c-412c-804d-52e0e28560ec/d1ddfa24-312e-438e-8caa-dea5ebc867f6.rna_seq.augmented_star_gene_counts.tsv	b61e1406aaa9af87e113b39adf70ffdf	4248595	validated
1d63e7f1-d283-4010-ac49-4611f0715838	1d63e7f1-d283-4010-ac49-4611f0715838/730fe34d-49c7-4bd0-82da-0ebe32992cbb.rna_seq.augmented_star_gene_counts.tsv	5210d97469c66865ff15dc6e7f6eca64	4235597	validated
1f5ce994-2dc1-4924-89f9-f6e92e78d5d4	1f5ce994-2dc1-4924-89f9-f6e92e78d5d4/64370d1e-6575-42ea-a00d-e920553ea6c2.rna_seq.augmented_star_gene_counts.tsv	1b0115ff5393a34af87588eaaf9009c4	4238948	validated
20d53979-2159-415a-a473-77c10e7de89b	20d53979-2159-415a-a473-77c10e7de89b/79221c14-85dd-4658-9e5e-4b80ede0acba.rna_seq.augmented_star_gene_counts.tsv	4c3888f1fe9d32abd95d0b0dfdbd0aea	4239290	validated
2102681e-f055-40cf-944a-9dcc08ca4485	2102681e-f055-40cf-944a-9dcc08ca4485/536b7467-f306-49f6-99a7-57707472c09e.rna_seq.augmented_star_gene_counts.tsv	b59b889abc2c399f17c8f56c1578cbb9	4253045	validated
22942918-e44c-4c8f-b134-ef93a01c36bc	22942918-e44c-4c8f-b134-ef93a01c36bc/6a7ea1b4-e24a-4e33-919c-9d9d290fc562.rna_seq.augmented_star_gene_counts.tsv	19786e4aabe101d199e3a0409db9e495	4242996	validated
2a9c43fe-e2f7-43e0-822c-1f80d7cc004c	2a9c43fe-e2f7-43e0-822c-1f80d7cc004c/432a3dda-cb0a-4d72-8cb1-90d625cc1caa.rna_seq.augmented_star_gene_counts.tsv	289ca54c0133c8986d858a8228a2af76	4254850	validated
2aaf76c3-9473-4ed2-93c6-780571f3c818	2aaf76c3-9473-4ed2-93c6-780571f3c818/f053a1a1-718a-46bd-a761-8ed3511aeb57.rna_seq.augmented_star_gene_counts.tsv	5aad17cad0b49106df02227bfe0aa477	4224557	validated
2c6f1855-541b-4761-8f27-836d2ee0223a	2c6f1855-541b-4761-8f27-836d2ee0223a/66053d7d-d3e1-417c-8fdc-6b4b69f50a04.rna_seq.augmented_star_gene_counts.tsv	d3ee14991507060782d361eda8efd1f2	4243355	validated
2c75e8fe-f58a-4cea-bd83-20fb0374a128	2c75e8fe-f58a-4cea-bd83-20fb0374a128/bcf3c6f7-d06c-45f4-ac8e-fee816623dfa.rna_seq.augmented_star_gene_counts.tsv	32b6ecea2ca5b004dd5f7e900321720b	4253107	validated
2e09b29e-2181-42c5-b73f-04e2b3b7c4a0	2e09b29e-2181-42c5-b73f-04e2b3b7c4a0/7f40dfdd-892f-4dd9-809d-ab6193f252aa.rna_seq.augmented_star_gene_counts.tsv	9db61fde0fef594ae60625fc0572e90d	4252285	validated
3307a47a-845c-4c0c-8d0e-48b94a374ca0	3307a47a-845c-4c0c-8d0e-48b94a374ca0/88350959-6c67-47a9-b875-161f94931ba1.rna_seq.augmented_star_gene_counts.tsv	0260a5c55a28bdb2ad81946735952eaa	4252050	validated
337381f8-4597-48fa-9f7e-bca3bf2cd48b	337381f8-4597-48fa-9f7e-bca3bf2cd48b/631b1de2-fb01-4d43-80df-9f3c71a1dc72.rna_seq.augmented_star_gene_counts.tsv	0acfaec5a3760fc1db316e6faa88ded7	4239368	validated
33f4bf27-b3c4-49e7-b9f7-c310c91834de	33f4bf27-b3c4-49e7-b9f7-c310c91834de/e26f48af-b513-4307-9bc1-d8b4fd5c9685.rna_seq.augmented_star_gene_counts.tsv	c867c11d25a8696e3cf23cbd27b905e9	4215867	validated
34ca630b-6156-4468-b95e-ac2ff035ef96	34ca630b-6156-4468-b95e-ac2ff035ef96/398bf14a-102a-4624-8f3b-da2cab682175.rna_seq.augmented_star_gene_counts.tsv	6c71913e36647f807cf20e203a8f65b4	4247682	validated
35bb846d-310e-4750-a13d-f051ee420d4f	35bb846d-310e-4750-a13d-f051ee420d4f/3dfe53bd-bb8a-4f7a-afb0-9e926e51b1e6.rna_seq.augmented_star_gene_counts.tsv	3ef21057c2c2970280f76d4403b9a3cb	4237919	validated
37384b91-f610-47e2-bdd5-e53804735b17	37384b91-f610-47e2-bdd5-e53804735b17/2bf2903c-c0c7-4465-8a2a-0c5b40c783c4.rna_seq.augmented_star_gene_counts.tsv	0ede087f502f4708d9ce74e269de7b44	4240907	validated
387acfe6-b3d0-487b-bdb3-aed972623735	387acfe6-b3d0-487b-bdb3-aed972623735/2caa34d3-e071-4fd2-83bf-a6cc9b22d0e0.rna_seq.augmented_star_gene_counts.tsv	f36511143b18c0d8adff7d5417ede84c	4247831	validated
38ef393f-39e8-4916-a3fa-443fdfd932d5	38ef393f-39e8-4916-a3fa-443fdfd932d5/af7b1635-834b-4e0b-a4e0-cc33d89f3bad.rna_seq.augmented_star_gene_counts.tsv	4c52ae237bdc67437e20837a135bb8ad	4242422	validated
3914e701-be71-4537-aa41-aadca2a9228c	3914e701-be71-4537-aa41-aadca2a9228c/77d05e76-bdff-4082-bb39-246feb0950dc.rna_seq.augmented_star_gene_counts.tsv	a057fc45cb98cc156bb41b7c69aea79a	4244855	validated
3a44ac02-62bc-4773-be2e-904416ca3488	3a44ac02-62bc-4773-be2e-904416ca3488/d0fe450f-3bae-4142-a66f-1a67f65fd285.rna_seq.augmented_star_gene_counts.tsv	bc2788465b4718273033c76b98ef9345	4245215	validated
3b913a37-3c9f-40f7-b845-5ce59f1cab92	3b913a37-3c9f-40f7-b845-5ce59f1cab92/8e329b0e-f4bb-4bae-bd28-5e9ddee6eaa7.rna_seq.augmented_star_gene_counts.tsv	b97ab1e2584b47e488d37c39096ecd20	4253177	validated
3c3e003d-0154-4a02-9fd6-8c8d46462ddd	3c3e003d-0154-4a02-9fd6-8c8d46462ddd/e8d7dc2a-0133-4090-86a9-ee5742e6cb3c.rna_seq.augmented_star_gene_counts.tsv	bde3c48e2bdbc8a571db9929ba6f50ca	4236076	validated
3e0184b4-cc2d-4956-96b1-71b4ae79e4d4	3e0184b4-cc2d-4956-96b1-71b4ae79e4d4/21c49ffc-429d-40ca-abd6-3ef0fa656bc4.rna_seq.augmented_star_gene_counts.tsv	8eda95e7e787abc1070d67df91efd892	4241937	validated
3e3ead73-d0d7-457c-a195-f858fa17b103	3e3ead73-d0d7-457c-a195-f858fa17b103/28470aea-f0ed-4fcf-8cab-808e974a7ad3.rna_seq.augmented_star_gene_counts.tsv	d045e1d3c288ec22c7e7874af2b61912	4238511	validated
3e4fa9b3-c02d-4237-b503-1c3e87377e17	3e4fa9b3-c02d-4237-b503-1c3e87377e17/18ff543e-4ee2-4a43-98ad-1bfd79b92e73.rna_seq.augmented_star_gene_counts.tsv	a30b6741862de83e3582fc6fa996e8be	4240365	validated
3eb4fd25-65ee-42a7-aaf1-46c3371b8d59	3eb4fd25-65ee-42a7-aaf1-46c3371b8d59/59fc94d0-80d5-491b-90c2-cd1014b10bf7.rna_seq.augmented_star_gene_counts.tsv	2dbae79ca25896aab7a4385804da2df0	4252149	validated
3f79a944-6621-4820-b93f-ae791bc07917	3f79a944-6621-4820-b93f-ae791bc07917/00f3dc32-cdd0-4ded-8ff8-f7809cfe3883.rna_seq.augmented_star_gene_counts.tsv	0f0254dbb89f320fd9a00fbc35b8a254	4237335	validated
41ee2106-8de9-46ac-a189-a650ce5c5fdf	41ee2106-8de9-46ac-a189-a650ce5c5fdf/32479a05-9593-4627-8294-869e284f111e.rna_seq.augmented_star_gene_counts.tsv	e294906c880f1506aaffe20a5d705ca6	4258017	validated
4234539e-d8f7-4408-b6f3-e2f5476e38ff	4234539e-d8f7-4408-b6f3-e2f5476e38ff/427c0ab2-f456-46fc-aa8a-f85fe4d9f88a.rna_seq.augmented_star_gene_counts.tsv	12d8d04c0562820fe55bfd389e63f522	4247749	validated
45fdd443-97c8-4b1c-955b-7e7e98b7cba1	45fdd443-97c8-4b1c-955b-7e7e98b7cba1/259873af-f1b8-4876-be24-dcd1f0aab471.rna_seq.augmented_star_gene_counts.tsv	dd30fb0cac80f1d8a80e30a831ae074f	4236867	validated
470c4595-1baa-446e-9163-836bff64d639	470c4595-1baa-446e-9163-836bff64d639/196e79f2-8acd-44ec-979d-f08dea3baedb.rna_seq.augmented_star_gene_counts.tsv	b281b040180c04ba164c6b4ab2eb3f79	4238346	validated
474a4fe1-6930-4306-a9da-1b96621f1e22	474a4fe1-6930-4306-a9da-1b96621f1e22/e8885025-bb9d-4905-a0ac-d42cbc3a904a.rna_seq.augmented_star_gene_counts.tsv	7fc8896170aaca2228a48b7c40b2d239	4254597	validated
4765e902-f2a1-4ea4-925a-683086b5334d	4765e902-f2a1-4ea4-925a-683086b5334d/000f90b3-7383-4887-af84-73f231c03f39.rna_seq.augmented_star_gene_counts.tsv	00c69e343e4e054db430fce95e3dfc1a	4234730	validated
47eb37d3-46b2-4eff-abd0-0a80205856a8	47eb37d3-46b2-4eff-abd0-0a80205856a8/471705e4-b9fb-4c74-a01f-be8d8d70b3d0.rna_seq.augmented_star_gene_counts.tsv	6bbbe69e84884649059913ab26aaff1b	4243053	validated
48d51274-eba4-4fbf-b5eb-4ddc07a27121	48d51274-eba4-4fbf-b5eb-4ddc07a27121/6622da58-4504-4c96-85de-65d3eb05ac63.rna_seq.augmented_star_gene_counts.tsv	e4e74428a6af144b6585653050e59ef0	4249832	validated
4970fef6-b0d5-4a5a-975f-170b970c2c48	4970fef6-b0d5-4a5a-975f-170b970c2c48/f87bc84c-1f83-4a36-99c8-40de479ab978.rna_seq.augmented_star_gene_counts.tsv	774534a7a260e991865a2c806816a525	4242449	validated
4bc5e73d-719a-46a1-9453-9d3ba02598fb	4bc5e73d-719a-46a1-9453-9d3ba02598fb/681f61ca-9108-4724-a0f2-d166fdc5e5bb.rna_seq.augmented_star_gene_counts.tsv	4266e9deea9e1c98a4e6b9817a7bfd7f	4247725	validated
4eaa3447-5f01-4986-873c-31524224d454	4eaa3447-5f01-4986-873c-31524224d454/9d27dcf7-67e4-45e4-97c5-d702a020984c.rna_seq.augmented_star_gene_counts.tsv	2acf61c1db1f66a0f93dcc7e308e6b60	4245999	validated
4f293f23-1418-459d-8749-e0e7454f638d	4f293f23-1418-459d-8749-e0e7454f638d/8be5f4a4-8300-47ba-836f-9b89ddfe7451.rna_seq.augmented_star_gene_counts.tsv	c9428ca46098f029ee2ae03e7e2bf659	4250434	validated
51e56ffc-afc4-4342-89b0-010d3e536ed7	51e56ffc-afc4-4342-89b0-010d3e536ed7/1d3f60fe-7562-4ec5-8e90-c92367a51315.rna_seq.augmented_star_gene_counts.tsv	a05141ce6fc2d8f5e2af8a9b194ca46b	4256172	validated
533b33a9-078a-4e54-97cf-9cd0ca386b08	533b33a9-078a-4e54-97cf-9cd0ca386b08/3c134b22-4ca2-475e-b2a8-e3886e7fccdf.rna_seq.augmented_star_gene_counts.tsv	c68fa3e2e10de3b30af26eba1351777c	4245268	validated
53c61db2-c20d-47f8-9e81-eaa0eac92e78	53c61db2-c20d-47f8-9e81-eaa0eac92e78/5dbffdf0-56b5-404d-b008-bae22fc81bcd.rna_seq.augmented_star_gene_counts.tsv	1aea7749176a2fc8cd367033560b8e8c	4242196	validated
55e06fa1-6ad0-4f14-a00f-a8c5b151f4c1	55e06fa1-6ad0-4f14-a00f-a8c5b151f4c1/1517a85c-1b72-45e2-bbd9-9f29685d46c2.rna_seq.augmented_star_gene_counts.tsv	061184daa5f9d89cd7d6821a86994c7c	4245731	validated
56832d95-02a4-4d80-94f3-eb51157adbd1	56832d95-02a4-4d80-94f3-eb51157adbd1/662810c1-3b3f-47d7-af20-8b40646c6c1a.rna_seq.augmented_star_gene_counts.tsv	e7644916b28ff163f463532e576e18fc	4249562	validated
57113c43-489a-4b3d-9a69-954bfec106a7	57113c43-489a-4b3d-9a69-954bfec106a7/10b6062f-a310-4ef0-9c3b-83f7b2bcd22c.rna_seq.augmented_star_gene_counts.tsv	cdc1ab6d6924d50cd01791f7a716d41d	4241658	validated
593d0d14-f328-454c-a124-73c5cd77675f	593d0d14-f328-454c-a124-73c5cd77675f/b41e8836-bff3-4285-820c-b9b4d42574ac.rna_seq.augmented_star_gene_counts.tsv	6af0241d790a9ffb353fd0b82935597b	4258891	validated
598640a3-cc0d-433c-afba-639ed42e3d13	598640a3-cc0d-433c-afba-639ed42e3d13/3ef22195-f4b8-4f32-845b-71fa65efe7af.rna_seq.augmented_star_gene_counts.tsv	f258135a6dd72e5ef2a0da4594f191bb	4243930	validated
5a7c9588-ee50-48a5-8f66-ce890a21a3e5	5a7c9588-ee50-48a5-8f66-ce890a21a3e5/2f889c97-6877-4d36-a71d-04092da63fa3.rna_seq.augmented_star_gene_counts.tsv	f7590415650e0f41e7bdb93931a2d5ad	4252311	validated
62fe1bbe-c2b1-4ac9-9896-1819d2a2b89b	62fe1bbe-c2b1-4ac9-9896-1819d2a2b89b/985fd292-98ef-4e82-8276-1db0d8fe0329.rna_seq.augmented_star_gene_counts.tsv	5299ab0005d062236f176bd45f1f0dbd	4251695	validated
62fecc2b-0647-4f59-9c3f-b449a7516d26	62fecc2b-0647-4f59-9c3f-b449a7516d26/db266550-615f-498f-a95e-5a96c5f65a21.rna_seq.augmented_star_gene_counts.tsv	6fb4ad8861b0258da77cf173c7c8832e	4258100	validated
63085c99-6251-4875-be47-401c6aba4858	63085c99-6251-4875-be47-401c6aba4858/81ed5361-8358-421c-b388-9ec3e6140fee.rna_seq.augmented_star_gene_counts.tsv	b200b59b533162ceef1e78509c9d99d2	4245345	validated
63452904-e830-4f82-b00d-f91c99335ccc	63452904-e830-4f82-b00d-f91c99335ccc/d2d64712-def8-4ca4-8a93-56dffd69df03.rna_seq.augmented_star_gene_counts.tsv	e341ed386698dec60ec68b9006115ef4	4243324	validated
63dd6d04-3055-49d1-b666-3f8ca739edc3	63dd6d04-3055-49d1-b666-3f8ca739edc3/ac53892b-10cf-4b36-9bec-9bd28ea8fbbf.rna_seq.augmented_star_gene_counts.tsv	6eaf2c17c0e2cf26e67c4a08c7a937ee	4247712	validated
656075d1-1c58-411e-a8a5-54bac666293d	656075d1-1c58-411e-a8a5-54bac666293d/deacae6a-5f74-4a07-8ee7-5f378fa5ea41.rna_seq.augmented_star_gene_counts.tsv	8c676f89f086d02df5a24ad647447d90	4238737	validated
67921546-40cb-46d4-95df-0307e664a097	67921546-40cb-46d4-95df-0307e664a097/9ae0538e-74ab-47a7-a4b9-ff91e26df749.rna_seq.augmented_star_gene_counts.tsv	8b6155ae68d8adaeff861c757264f93c	4243386	validated
68d36a43-d948-45a0-8fc5-3b1fe1bd5cdd	68d36a43-d948-45a0-8fc5-3b1fe1bd5cdd/933a9a9c-26e4-4209-86f3-f18b812bfbdc.rna_seq.augmented_star_gene_counts.tsv	73bf37ec3c3108276ea3c5e894bd2234	4248518	validated
690c6ed8-034c-4cd5-8492-ad48d4194b0e	690c6ed8-034c-4cd5-8492-ad48d4194b0e/9252a9f4-b138-4f2a-9787-c6ca0071356d.rna_seq.augmented_star_gene_counts.tsv	9e039d11a3e788b94cc0bea81d1fb479	4257035	validated
69cb65ea-67fc-4d62-9b16-6c6901cf0761	69cb65ea-67fc-4d62-9b16-6c6901cf0761/dcb993fe-8783-49c4-9aab-dc18d8caee49.rna_seq.augmented_star_gene_counts.tsv	5abe7e1ec7bf1adcef3bc6f8d42ea956	4250188	validated
6a841a0e-844a-455a-832b-a6cccdd6972b	6a841a0e-844a-455a-832b-a6cccdd6972b/0a6bea9f-a111-4bc2-80e2-c3a08d2d302e.rna_seq.augmented_star_gene_counts.tsv	219a2b77f0897f567edc842fb4a7f60d	4247431	validated
6c325ebc-d594-4b0f-af95-7b72f4292744	6c325ebc-d594-4b0f-af95-7b72f4292744/ac390313-a32e-413f-b162-e120cdf4e372.rna_seq.augmented_star_gene_counts.tsv	32174fb6a497e9e07d64ab6881580dca	4250727	validated
6d0c91ea-55dd-4c1c-b7b0-503957001490	6d0c91ea-55dd-4c1c-b7b0-503957001490/0ec226ff-ca38-4036-ac29-762f5058156e.rna_seq.augmented_star_gene_counts.tsv	59e22a6155b7f8001c5e965319484933	4245835	validated
74a531ff-e3be-4ef7-8eff-68d3047fe277	74a531ff-e3be-4ef7-8eff-68d3047fe277/a2808b6e-0e20-482f-a47e-908a22d1b090.rna_seq.augmented_star_gene_counts.tsv	2bbf8c268f24933d00846877787e6833	4241973	validated
7551cce5-daf3-480a-855b-f6e28792239a	7551cce5-daf3-480a-855b-f6e28792239a/20e6f416-3d8b-430d-b816-a3c30f7eccc9.rna_seq.augmented_star_gene_counts.tsv	cf13f3cb9615d40461d169c1fa513c46	4244007	validated
7579c409-84fe-4986-a5cd-9e966fe4b94e	7579c409-84fe-4986-a5cd-9e966fe4b94e/a2ff9439-e753-48d0-b6be-6eb63ee0f894.rna_seq.augmented_star_gene_counts.tsv	027da3ef30f6de461210f208cecfe43e	4236787	validated
78012546-6d9a-479a-bcfb-e60248811e61	78012546-6d9a-479a-bcfb-e60248811e61/2128c124-c7f3-45bd-9c61-246e03fd321d.rna_seq.augmented_star_gene_counts.tsv	ad893e96ec3d48235b4fef548b1c61e5	4242118	validated
79f28022-1bbf-4a4a-bca1-f3e3b51442c6	79f28022-1bbf-4a4a-bca1-f3e3b51442c6/d375e456-7e3f-4770-9b6f-3d4522172c07.rna_seq.augmented_star_gene_counts.tsv	5e36d09d68a4fad930a39a176ee538ae	4237782	validated
7a2cd40f-7835-4323-b454-4e7da6253b5e	7a2cd40f-7835-4323-b454-4e7da6253b5e/9619c01d-9695-4cb7-935c-c7cd68a0379b.rna_seq.augmented_star_gene_counts.tsv	7d00ac7a54b9a4690f686cadd5caf66c	4247781	validated
7c698bc3-4d6e-4811-b07b-b1f68e053898	7c698bc3-4d6e-4811-b07b-b1f68e053898/5776952f-08f8-4284-8781-472246c1c7ad.rna_seq.augmented_star_gene_counts.tsv	00b4b7b98ea127a810b003967e66205c	4246222	validated
7cdc56cf-2e0e-467e-8e96-5b2391309b7f	7cdc56cf-2e0e-467e-8e96-5b2391309b7f/88eced1f-bfd2-4e98-9164-a58894f83820.rna_seq.augmented_star_gene_counts.tsv	cc580fd98d4e2cbe76eeea03ec51fe73	4250064	validated
7d65bae5-77a0-4061-b6c3-ddad0c25b17d	7d65bae5-77a0-4061-b6c3-ddad0c25b17d/cfda2cad-eeb3-4ede-b5c5-a484998611e5.rna_seq.augmented_star_gene_counts.tsv	f0821767aed4e4621c9c2c37184aa67b	4249254	validated
7f4c77cb-a49e-408f-a649-d5f333042325	7f4c77cb-a49e-408f-a649-d5f333042325/8ecebe81-8e20-4f69-b8b2-6c9cd290b94c.rna_seq.augmented_star_gene_counts.tsv	2f349b6828de4cf3e020e11d641af2aa	4235911	validated
7f6e9b08-8773-4c55-b9ba-e77ad39f3f26	7f6e9b08-8773-4c55-b9ba-e77ad39f3f26/38717e08-9b6c-4b11-a9ee-505b7310e34c.rna_seq.augmented_star_gene_counts.tsv	ca89748d1df89b68e72b6bf8fe22ff29	4256596	validated
8184059f-1889-41da-8a3b-b1a65c2217f0	8184059f-1889-41da-8a3b-b1a65c2217f0/2bff4b49-c2f0-4fba-8071-8c7c0f7a950e.rna_seq.augmented_star_gene_counts.tsv	d33ff1846762ec804e19cf314bd6bd71	4259893	validated
8240143f-af20-467c-96e5-e509ba2c116a	8240143f-af20-467c-96e5-e509ba2c116a/8193c8de-ed9f-48f7-9814-b7daca82b3bf.rna_seq.augmented_star_gene_counts.tsv	a67a5671be2a9c94300bd2e2c6c9adfa	4247445	validated
82a87b6b-5675-421b-b012-f8d2a0e3ee42	82a87b6b-5675-421b-b012-f8d2a0e3ee42/6f65bc4e-1005-4a19-adc0-df28934a5533.rna_seq.augmented_star_gene_counts.tsv	eb6c377baae483b0747dd4c6a9c65104	4240242	validated
835d5f3e-8373-44c9-8530-b3494cd836ad	835d5f3e-8373-44c9-8530-b3494cd836ad/560d43d3-0cb1-41f4-9590-92b5b1322f3e.rna_seq.augmented_star_gene_counts.tsv	c54467128858e681140465e0213f5e9c	4255262	validated
837fbf69-20e7-4395-96ce-c67cd7b294b0	837fbf69-20e7-4395-96ce-c67cd7b294b0/21f29efe-cdbb-4fd0-b679-e803aef3a6f9.rna_seq.augmented_star_gene_counts.tsv	1d234dd078fc97fe0d5f59cdc9d70230	4237238	validated
866bb067-d79f-48b2-988d-4b2f278f1b56	866bb067-d79f-48b2-988d-4b2f278f1b56/54355c40-c4ef-4491-ad65-9bb247f34b23.rna_seq.augmented_star_gene_counts.tsv	132a4c61c3d711b3407196052c78a00e	4253333	validated
88e0a449-4b87-4407-be02-88e5244fd4f7	88e0a449-4b87-4407-be02-88e5244fd4f7/1df3f338-a901-401c-bc22-52c8ae664737.rna_seq.augmented_star_gene_counts.tsv	a2100e7d36a729ac9369f6ad7a29cf47	4246753	validated
890599ec-249a-4ba6-93fa-6935b7a76d39	890599ec-249a-4ba6-93fa-6935b7a76d39/ecd6cc08-1fc9-4034-b03f-5bb315d3f905.rna_seq.augmented_star_gene_counts.tsv	29b9fd5d58eef0a8d1a01ac404039d47	4251010	validated
8a01f93c-19f3-4399-b63a-b0bd2d132d6f	8a01f93c-19f3-4399-b63a-b0bd2d132d6f/8455c2a2-5c79-40e2-83d8-412fed27c355.rna_seq.augmented_star_gene_counts.tsv	32102f262ec0db0da582dd39bf82feef	4243754	validated
8a3475a0-21d4-4144-bb01-ae92ec7d11a9	8a3475a0-21d4-4144-bb01-ae92ec7d11a9/cf5c9e51-03f4-4b7d-886e-67a780ab62c2.rna_seq.augmented_star_gene_counts.tsv	027bda171013d910a97c1b218212884c	4257248	validated
8ae206f0-70e9-4503-bece-d4dedda72001	8ae206f0-70e9-4503-bece-d4dedda72001/bdaf1e4a-461f-45d7-8ed3-547e2a59d3a7.rna_seq.augmented_star_gene_counts.tsv	e402a6095523fab65f08fdfcc52ebf94	4248067	validated
8e5f650e-c9d0-4cfb-aaf8-738b589e49c7	8e5f650e-c9d0-4cfb-aaf8-738b589e49c7/664eac2e-7d5a-4556-a469-5e6e30b443f2.rna_seq.augmented_star_gene_counts.tsv	2c1cb293494f7f9c5d1506bdce424f10	4244980	validated
