id	filename	md5	size	state
0e484714-300e-4825-a40b-e28667339c72	0e484714-300e-4825-a40b-e28667339c72/42308fb1-1b7a-44ea-8f73-2dcc503f4ef3.rna_seq.augmented_star_gene_counts.tsv	88559c6ce6dfc743de7d41886c5d0252	4219211	validated
0e566bdd-6bb8-43d3-bef8-8386fe9e2c0c	0e566bdd-6bb8-43d3-bef8-8386fe9e2c0c/d898474b-c4fc-4a33-800b-0ccce8b4b755.rna_seq.augmented_star_gene_counts.tsv	7646d3f1cca35c419d6727288441d8bc	4242239	validated
0fef1095-6616-447e-ada3-87035d8aa011	0fef1095-6616-447e-ada3-87035d8aa011/138b778e-054f-4964-bc60-d2cfdae81ce1.rna_seq.augmented_star_gene_counts.tsv	ed671b46ce75f458f51bd0e2aaade909	4245598	validated
115d0e2f-af7b-427e-a13a-b6635a64d253	115d0e2f-af7b-427e-a13a-b6635a64d253/9c8c7ba1-07bd-44c2-8c2f-e109532d2b08.rna_seq.augmented_star_gene_counts.tsv	53dca46683633c82df4634cf8dcccc7e	4258201	validated
158153ce-a7f7-4e5f-b83a-1cfcf9a0b47a	158153ce-a7f7-4e5f-b83a-1cfcf9a0b47a/0b70402f-8b0e-4c5f-b602-3085bb1ac14a.rna_seq.augmented_star_gene_counts.tsv	b4c538c0bcda9a43b87a6795eef8ffd7	4250808	validated
19a294f1-350f-4cbc-b451-5083a25a2beb	19a294f1-350f-4cbc-b451-5083a25a2beb/cfc86a2c-65c2-4218-b16d-f2c6dfc1ca7e.rna_seq.augmented_star_gene_counts.tsv	eff858f46c07929e7a0af75e84571067	4243534	validated
19b6a615-3f4e-4cfa-93ec-cbb7ced98f51	19b6a615-3f4e-4cfa-93ec-cbb7ced98f51/fa89c592-b855-4681-88e3-8f206e1f970c.rna_seq.augmented_star_gene_counts.tsv	e271c7f0c89ef065894c02fa3f9c7b0d	4228166	validated
19dae81b-4f8a-44d3-a9dc-ef12e0ee9712	19dae81b-4f8a-44d3-a9dc-ef12e0ee9712/e1d7e8ca-0ae6-4d23-a4c1-da0a95694e09.rna_seq.augmented_star_gene_counts.tsv	7f93b6882c2a5d47ee2054e9c80c7144	4226606	validated
1a519c62-8e59-4004-8250-a860e6c53f4e	1a519c62-8e59-4004-8250-a860e6c53f4e/9822383d-356b-4a45-96a2-2826d09bc332.rna_seq.augmented_star_gene_counts.tsv	55cde2f70d7650e7973feccc7bdd794e	4241905	validated
22e77be6-20d5-4ca1-adcd-bc13ac7eefb8	22e77be6-20d5-4ca1-adcd-bc13ac7eefb8/00564877-4cd9-4637-8dea-7b0a17b37857.rna_seq.augmented_star_gene_counts.tsv	0ed90a64e5dde02ad08e4a27ee46952e	4258453	validated
23490f22-f7bd-4f7b-9aa9-fe86045849d6	23490f22-f7bd-4f7b-9aa9-fe86045849d6/7b97dfe9-a528-4175-bcd4-4fd9893c9cd2.rna_seq.augmented_star_gene_counts.tsv	615a7897b2e945daafcc7724cd1c8f56	4240188	validated
23505fd3-8a7f-40ea-82e7-b5b6f7557857	23505fd3-8a7f-40ea-82e7-b5b6f7557857/77eb6e00-3209-4c20-89e5-5dec2b477088.rna_seq.augmented_star_gene_counts.tsv	c65665eee4ed3e5a78e30054cfa49f7a	4234047	validated
2405376b-d8c6-4803-8269-43a4c9edafb6	2405376b-d8c6-4803-8269-43a4c9edafb6/b772e521-4112-40b9-9aba-20506ba55d80.rna_seq.augmented_star_gene_counts.tsv	1d78c9d4a7347dd3200aa0bedb9de4fa	4240900	validated
24e48951-3bc0-44ff-afb2-a44eac9cf537	24e48951-3bc0-44ff-afb2-a44eac9cf537/0364a08e-2940-4528-87c0-5351e6158713.rna_seq.augmented_star_gene_counts.tsv	0ff279190b32c4ff6e73fe55ef250331	4257355	validated
250c72dd-eeb3-4b45-a26c-cb72ede81bcc	250c72dd-eeb3-4b45-a26c-cb72ede81bcc/57a60438-72ad-4d85-9b67-36a56e00fbdf.rna_seq.augmented_star_gene_counts.tsv	fbaa706b319c3d6deb3c234d86aeb52e	4244375	validated
2a435688-85fd-41e6-989b-bcca5fe4c6f1	2a435688-85fd-41e6-989b-bcca5fe4c6f1/866db5e1-5cf4-4a0b-a4e5-4dab20ff98f5.rna_seq.augmented_star_gene_counts.tsv	39c1d56718b3a5ce8b0714c981e88ab2	4244381	validated
2b9d46dd-cef6-46df-8c4e-d135e0fd5740	2b9d46dd-cef6-46df-8c4e-d135e0fd5740/2c9f571c-d4c1-4cd3-9f76-3fccf3c0c509.rna_seq.augmented_star_gene_counts.tsv	eb2338d4918b08eff7a8a270743bd1a7	4259772	validated
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e	2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e/e6156110-7ffa-45a6-b6d1-7216a21836d3.rna_seq.augmented_star_gene_counts.tsv	0562c0cbdd9bacc5a239bda984721bc0	4252651	validated
2eecdfac-0657-4e12-8312-56f8c59ac698	2eecdfac-0657-4e12-8312-56f8c59ac698/6c5e72c6-18f8-4994-9574-56a429d12ac5.rna_seq.augmented_star_gene_counts.tsv	af9bd384b3ecb722c3f5a4c7ab352355	4255377	validated
2f537305-9b56-4665-a6ca-40d6445c17d8	2f537305-9b56-4665-a6ca-40d6445c17d8/4fb7c7b2-ce12-40e9-bfd6-d808ac39ace0.rna_seq.augmented_star_gene_counts.tsv	2fe7a80a8857987df32da27b508c382a	4247637	validated
3491bc61-f79b-4fcf-93c8-577fb6cb7971	3491bc61-f79b-4fcf-93c8-577fb6cb7971/d0f95c7a-2a9e-45d9-ac3d-4b5438d77112.rna_seq.augmented_star_gene_counts.tsv	b577d8b1e0bf0b6338e30d29907c787a	4244198	validated
37a710fa-7e94-4bef-8078-9101fe36eada	37a710fa-7e94-4bef-8078-9101fe36eada/88861138-2f22-48f6-815b-068c355b7768.rna_seq.augmented_star_gene_counts.tsv	111b4f623d86f261bdd989250cd7229c	4251078	validated
41806157-0e4b-4b45-bc38-f0009a8b86b1	41806157-0e4b-4b45-bc38-f0009a8b86b1/4140c432-70d7-4785-b7fd-163ea41181a4.rna_seq.augmented_star_gene_counts.tsv	9d919e480f874a76b11b56017795997b	4238461	validated
4606da14-25cc-46cb-bf61-47d26dd7f2c7	4606da14-25cc-46cb-bf61-47d26dd7f2c7/750056fe-7f1d-45de-afad-cc3b4ce8c289.rna_seq.augmented_star_gene_counts.tsv	bf06458328568e56c01b7c2e080a293e	4246356	validated
4b4deca0-b67d-4c1d-a127-1dcd7fb9fb0f	4b4deca0-b67d-4c1d-a127-1dcd7fb9fb0f/4f601dad-46a5-4ee3-a92b-cc02fe348535.rna_seq.augmented_star_gene_counts.tsv	0bc60a4d5bbad995e4a90099f0ae81fc	4237255	validated
4bd0485b-95e4-4324-b83d-c751e9c26017	4bd0485b-95e4-4324-b83d-c751e9c26017/1997f856-b0ac-4067-93bf-ec154d160835.rna_seq.augmented_star_gene_counts.tsv	c73394a0d5f652643c0e300a3391c306	4240344	validated
4d73cbe9-34c3-47e8-a808-206b60cb78fa	4d73cbe9-34c3-47e8-a808-206b60cb78fa/dff7bf86-90f7-4ff1-8a32-effe93099443.rna_seq.augmented_star_gene_counts.tsv	a97b0b8b82ca757c9c435babe44a0e74	4249331	validated
50ca780d-13b1-4132-a6c9-90217cf1b4b8	50ca780d-13b1-4132-a6c9-90217cf1b4b8/6e18834b-f718-4764-8a8e-34280421f71e.rna_seq.augmented_star_gene_counts.tsv	82538d44e6636c70bd9c93f68004edf1	4245057	validated
51835252-f1fc-462d-8d33-291355c6243f	51835252-f1fc-462d-8d33-291355c6243f/5007bc23-cd49-47fd-ae96-9ece25affb34.rna_seq.augmented_star_gene_counts.tsv	7b47afd090d656ff5869a6c418e79cba	4231166	validated
52f1f0dc-344b-4486-985f-eb24e6325fee	52f1f0dc-344b-4486-985f-eb24e6325fee/6d273a56-48cc-47fa-9262-7b8659b00a7c.rna_seq.augmented_star_gene_counts.tsv	957afcc4359eccc5681ef0ae8a4e7768	4241649	validated
556b67e4-2987-45a0-978f-2ca76a50fab4	556b67e4-2987-45a0-978f-2ca76a50fab4/9fa0b09b-fbe5-4aab-a3f5-33fd3e3a680d.rna_seq.augmented_star_gene_counts.tsv	f531f435824f1100c321469d7a87bd8f	4240348	validated
5656c424-7f57-4917-ae6e-82c0891830a9	5656c424-7f57-4917-ae6e-82c0891830a9/fa501305-a5a9-4a67-90f4-bee9f45c1c40.rna_seq.augmented_star_gene_counts.tsv	f7f67973efa02827797ae66c18a9f26b	4250895	validated
574900c0-8a4a-4987-b786-b3e25886165c	574900c0-8a4a-4987-b786-b3e25886165c/c8ea7e71-d5a5-47cd-9476-8c2f5e07e5a2.rna_seq.augmented_star_gene_counts.tsv	4bc80daf48ab2d4161f7d8b1c52234e6	4248972	validated
583991e4-58f3-48d7-9d55-82cff699036e	583991e4-58f3-48d7-9d55-82cff699036e/e237125e-4320-4b06-a24d-26663b5abaaf.rna_seq.augmented_star_gene_counts.tsv	437e626aa90a3d65009bed1119cc8bf5	4251774	validated
584b0549-8773-4e6d-bbeb-4e3272c29954	584b0549-8773-4e6d-bbeb-4e3272c29954/46e7e923-009a-490c-8178-8150bfb2a331.rna_seq.augmented_star_gene_counts.tsv	ef81a7052df47c2629f1d5b225be291e	4250533	validated
58b4f56d-9783-4aac-bc24-3d7ed34492ee	58b4f56d-9783-4aac-bc24-3d7ed34492ee/5b408245-eb57-4b50-aa26-2648651dfec4.rna_seq.augmented_star_gene_counts.tsv	9614b64161b1cfcf30ac20e326603e08	4240892	validated
60a5538f-4d15-47c7-82aa-c9a983776f02	60a5538f-4d15-47c7-82aa-c9a983776f02/cf560042-e37a-4a2b-9b46-1a3f0771b29c.rna_seq.augmented_star_gene_counts.tsv	a679253d9677315c92295cd3d238ca18	4234306	validated
6153637f-c83d-4211-88ee-a98f269f59d3	6153637f-c83d-4211-88ee-a98f269f59d3/e71a56c6-199f-4238-a2f2-08852c905148.rna_seq.augmented_star_gene_counts.tsv	0f95bbf412b3ce89c8c0298b082ed5a1	4249917	validated
61e22db8-4196-4d4a-9bd2-4741e35d1687	61e22db8-4196-4d4a-9bd2-4741e35d1687/b62651e9-faf8-402b-bf22-4c60eb56dcde.rna_seq.augmented_star_gene_counts.tsv	8d1d91b4757e72c1746f8e195f4bc722	4255152	validated
6316a950-ba08-4f1d-bbb7-b67329acf87c	6316a950-ba08-4f1d-bbb7-b67329acf87c/d4194931-3f02-4c72-a27b-81e353d1e40f.rna_seq.augmented_star_gene_counts.tsv	8033d0422bcb6592fe8c46334b6022ce	4251527	validated
681c600b-143c-42ee-9dd4-b52f513a769d	681c600b-143c-42ee-9dd4-b52f513a769d/a7a87d48-b0ed-423a-939a-15803f9199c6.rna_seq.augmented_star_gene_counts.tsv	839cd85ede9d4af2bea17454506bae6b	4245541	validated
6a45f231-e207-4e03-8951-ee12f22364f3	6a45f231-e207-4e03-8951-ee12f22364f3/bbdce850-0d25-4fa0-bdbc-feaabedca009.rna_seq.augmented_star_gene_counts.tsv	94a56ae45103bedcd50e74e874c5f583	4244388	validated
6db9234e-8f03-48d2-8dcd-cb0c68a801dc	6db9234e-8f03-48d2-8dcd-cb0c68a801dc/3bb76c7c-dd14-410f-9399-97db48021264.rna_seq.augmented_star_gene_counts.tsv	1065643127c0911f432f33044bbe4fa2	4234921	validated
718780ae-f6f9-42be-a2d3-08b25b9e67cf	718780ae-f6f9-42be-a2d3-08b25b9e67cf/da6b3c6c-8af3-4fc9-96f2-d2b2f6f972a8.rna_seq.augmented_star_gene_counts.tsv	64f5173192f78d564819ac885772552d	4238478	validated
723383fc-ba09-4470-a3e0-6ae3432ca407	723383fc-ba09-4470-a3e0-6ae3432ca407/6be579fe-a0cc-4298-b1d0-448a5c8220cb.rna_seq.augmented_star_gene_counts.tsv	cc7c66c672a500cbf0dcc141aefa0068	4250873	validated
73d1e125-5a76-4975-803d-eb99413e3503	73d1e125-5a76-4975-803d-eb99413e3503/deb7abbb-2d8e-4ffa-804f-02fd532a0de2.rna_seq.augmented_star_gene_counts.tsv	81b73ef6bf8a257fb97c73c95ae654b6	4238484	validated
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1	74bb3ac7-66ab-4389-94fd-0d9693c7c3d1/ea23253b-fbd6-46ae-b6e2-3c2215e9c361.rna_seq.augmented_star_gene_counts.tsv	6c712e57c9b322c7d3a7394f406c435a	4246932	validated
753e9119-cb36-4fc8-81db-2ad1b0517a1f	753e9119-cb36-4fc8-81db-2ad1b0517a1f/105f6178-8705-40da-9255-21e1780eeaf6.rna_seq.augmented_star_gene_counts.tsv	d0ed80e77f512caa5ce2f3788d5912f6	4255807	validated
7650dbf6-6782-4043-a99a-4e3fe299f03c	7650dbf6-6782-4043-a99a-4e3fe299f03c/157353da-a4c3-4e31-aff8-869e21adf1b3.rna_seq.augmented_star_gene_counts.tsv	c168ce120c24061308563cc78b59673e	4253410	validated
77a1aa77-410d-4417-b259-2f9bfc38c138	77a1aa77-410d-4417-b259-2f9bfc38c138/74bde7b9-6b39-4c7f-843d-f4dcaa49c433.rna_seq.augmented_star_gene_counts.tsv	ec6ed05d9d4a95c095c2fce8d096f561	4251848	validated
7a191855-a85e-47cd-988d-4e7f5c9912f6	7a191855-a85e-47cd-988d-4e7f5c9912f6/55fbf73d-c1c2-4b02-935d-6aea9c163edf.rna_seq.augmented_star_gene_counts.tsv	12c3c1a8e0d6d148d4003e50995d92ba	4246940	validated
7b089561-d449-4b86-bff0-6aa5eed1c8de	7b089561-d449-4b86-bff0-6aa5eed1c8de/602acda6-a90d-42bc-a8aa-6eade2a791c4.rna_seq.augmented_star_gene_counts.tsv	57fb642ef517e619f5d06593472bbaed	4250786	validated
7b49c69f-9115-4155-a8bc-b5361d9d7145	7b49c69f-9115-4155-a8bc-b5361d9d7145/bfc01973-ba94-4395-9657-67f685896e43.rna_seq.augmented_star_gene_counts.tsv	aee4e542a2cbae791771b614e1d50607	4227602	validated
7c571e7e-c394-42a8-9a93-6252f3fea878	7c571e7e-c394-42a8-9a93-6252f3fea878/45c1e141-f1c5-4261-b167-382e0129e3e3.rna_seq.augmented_star_gene_counts.tsv	014071425e1ffff06a7d56ccdc035aa2	4249475	validated
7db26754-b3ec-42d9-851f-992763dafe95	7db26754-b3ec-42d9-851f-992763dafe95/c935c617-fc13-4aca-b571-76084f9f7762.rna_seq.augmented_star_gene_counts.tsv	25da31e661fabc1e0a7e466ca55bca43	4242638	validated
803a721f-ae8a-4bb3-8b81-495544ea3c4e	803a721f-ae8a-4bb3-8b81-495544ea3c4e/3643b68f-5f23-41d3-8a8a-79be13ecb508.rna_seq.augmented_star_gene_counts.tsv	343a1827c930916aa390c812cde5119b	4235920	validated
82d59d0d-4ab6-4ad0-8e00-6d6ec006da22	82d59d0d-4ab6-4ad0-8e00-6d6ec006da22/25764558-79ff-48b0-9a1e-8508e403d46a.rna_seq.augmented_star_gene_counts.tsv	ba68eba4e8fc6a951dba67459bef6069	4241251	validated
83cd627b-cf83-4f94-a965-aff6e2e4ebfd	83cd627b-cf83-4f94-a965-aff6e2e4ebfd/b4d80455-e498-4a35-a4e2-32dd7bdc9be9.rna_seq.augmented_star_gene_counts.tsv	79b699310d4b661c44d1f9b089d23dc7	4255093	validated
85d1cb46-f6ab-425b-a115-62d6fc49d1bf	85d1cb46-f6ab-425b-a115-62d6fc49d1bf/86a42b2c-f184-4fcf-9b90-1c9bd7f6af25.rna_seq.augmented_star_gene_counts.tsv	46738c085630fbebebd622d66232c366	4238480	validated
8653684f-c022-4acf-92ac-62759dc4a99f	8653684f-c022-4acf-92ac-62759dc4a99f/99ab7a0c-f292-4709-882c-5bd339b1ebcf.rna_seq.augmented_star_gene_counts.tsv	4bc7633a248ec74f4393469d912afca2	4253624	validated
88021d16-b553-4543-8e2b-e693c01a277d	88021d16-b553-4543-8e2b-e693c01a277d/fa0dcd33-2f40-4575-a78b-73c319b1746e.rna_seq.augmented_star_gene_counts.tsv	876e2348e96bdb82cc95ffaedfb0f518	4242171	validated
8a554929-80f9-4ee5-a7a1-b4236f992709	8a554929-80f9-4ee5-a7a1-b4236f992709/7cbde0bd-c5d1-492b-b94f-3e2d46560038.rna_seq.augmented_star_gene_counts.tsv	2599436d28cd86088307fe0878a9e780	4261781	validated
8a7434b9-1690-4026-8084-ebc49a4f813b	8a7434b9-1690-4026-8084-ebc49a4f813b/bb18c483-3aed-4d96-af55-cbc74ef04d25.rna_seq.augmented_star_gene_counts.tsv	bcd97b3453e9a6a626c2281b1218fee0	4239264	validated
8a9e7c17-cfb4-4924-bd70-c8afcaeb6954	8a9e7c17-cfb4-4924-bd70-c8afcaeb6954/600badb9-4e30-42a8-ab7b-84235ac1c306.rna_seq.augmented_star_gene_counts.tsv	9a69d8c59ea21acd0c6ed806f41e8170	4238140	validated
9007f94b-5cb1-421f-8ad3-7333920370af	9007f94b-5cb1-421f-8ad3-7333920370af/edf2bc5d-3b50-411a-819e-aac3aa1207aa.rna_seq.augmented_star_gene_counts.tsv	6eb57189d4cbad03809df7f2573c8083	4256756	validated
9066b51d-b57f-484b-95ef-74f4a7a6880a	9066b51d-b57f-484b-95ef-74f4a7a6880a/52c55a5f-09ad-4140-bfac-1bb66ad42d78.rna_seq.augmented_star_gene_counts.tsv	e8692c3fdc978ff9ca363adfb4e52410	4249407	validated
93c5114b-9e42-4409-ade7-ba97dd0801ca	93c5114b-9e42-4409-ade7-ba97dd0801ca/8110f4f0-329f-44b6-a499-bf0f0fa7cf58.rna_seq.augmented_star_gene_counts.tsv	bbf235c5f6ed3e73281e7ffbf13c0018	4255305	validated
94781f52-8bf3-4376-88f0-2a79d3f2c677	94781f52-8bf3-4376-88f0-2a79d3f2c677/02df0b55-e0cf-4b80-b980-446c78e7e50e.rna_seq.augmented_star_gene_counts.tsv	2e634b2e76a834dea3c555c5ab75ab2a	4246289	validated
9512ac3b-38d0-41fd-b3a9-a6a9f13cbb54	9512ac3b-38d0-41fd-b3a9-a6a9f13cbb54/b13fa8a9-91f7-498d-923f-9525c6f0acc7.rna_seq.augmented_star_gene_counts.tsv	7769858aa9adaaa5fc9c5a2721b702cd	4248072	validated
9552fd13-d00a-4772-9d8b-1d13f18d8a75	9552fd13-d00a-4772-9d8b-1d13f18d8a75/696fb8f8-1bec-4424-ab08-ebbe37c7078c.rna_seq.augmented_star_gene_counts.tsv	07871a22264faf3e0b1b681a233a7f5b	4238701	validated
97a3cfa9-1504-406d-819c-c75fa4e42c24	97a3cfa9-1504-406d-819c-c75fa4e42c24/6138a91e-1211-45d6-81d2-3f9446446d79.rna_seq.augmented_star_gene_counts.tsv	0f1f0cea9bafcc8d5ce00b4be8bdcac5	4233345	validated
9e739f95-8038-4d85-9d61-84bd520b8f63	9e739f95-8038-4d85-9d61-84bd520b8f63/d7aad54c-1f6b-4989-97d7-5e74132faf28.rna_seq.augmented_star_gene_counts.tsv	360f46d7b30cdb6121e1c4b97418878a	4244188	validated
9efc3f2e-19a2-4219-8eb6-de8fc4924262	9efc3f2e-19a2-4219-8eb6-de8fc4924262/a1090d5e-cf60-4832-9386-a5d386d65aab.rna_seq.augmented_star_gene_counts.tsv	8eca92264a4b4a0c9ff0651fd70c6dd1	4246563	validated
a065734c-d1d5-410b-8ed3-7f9e144dc90d	a065734c-d1d5-410b-8ed3-7f9e144dc90d/6a81c987-0907-4638-86a7-51e6ad3b758a.rna_seq.augmented_star_gene_counts.tsv	81b610adccfb87d925b84796a75d6c1e	4231520	validated
a3492937-5910-4d94-9f0b-f532ff603c62	a3492937-5910-4d94-9f0b-f532ff603c62/fb50de6d-b922-41d2-8774-b7351fac4b75.rna_seq.augmented_star_gene_counts.tsv	4777bb2f5882448eeace28c58325810b	4242428	validated
a5a1f9e9-1193-47f9-af1c-0afb0ed2e408	a5a1f9e9-1193-47f9-af1c-0afb0ed2e408/d0565292-d876-47c0-99ad-5f043463e94a.rna_seq.augmented_star_gene_counts.tsv	c12515791f5133c15db54f5e61c7590e	4226058	validated
a9cf7a99-2560-48f9-bf43-ed1882d1a291	a9cf7a99-2560-48f9-bf43-ed1882d1a291/8e322e13-da42-4ab3-a3ec-2cba24db4e45.rna_seq.augmented_star_gene_counts.tsv	ead56f53f4628540528de67bd2e32df0	4253857	validated
ac7e9e0c-1eea-4ac7-9da6-bea4036a17f3	ac7e9e0c-1eea-4ac7-9da6-bea4036a17f3/8cb3d2b7-3bf0-41ab-bf8c-9b6c7bd93df6.rna_seq.augmented_star_gene_counts.tsv	2954d197d4246c88b8b17c9961ab066a	4250244	validated
acd4c126-d740-4c6d-83b5-eb3369db6542	acd4c126-d740-4c6d-83b5-eb3369db6542/9d70d601-bd19-4a59-a108-58d41cb4e2e5.rna_seq.augmented_star_gene_counts.tsv	8234a7e636345490ca2f51345ba05b3a	4251911	validated
ae876604-1041-43af-81ef-732cdb087d4f	ae876604-1041-43af-81ef-732cdb087d4f/a04dde26-7ff6-458d-a95b-cc363c50f732.rna_seq.augmented_star_gene_counts.tsv	fe92bcbed6b19f145d2ec9e67fbfbd80	4242722	validated
aeb0f385-fcd0-4ae1-8c2d-0a67f3d8b0c5	aeb0f385-fcd0-4ae1-8c2d-0a67f3d8b0c5/1d06aca0-fc5e-41a0-ab00-bc91fe955c42.rna_seq.augmented_star_gene_counts.tsv	637a66346f68f06815ff7c4bf90320a4	4251944	validated
aecd7f3f-f566-46c0-b632-fb229664a237	aecd7f3f-f566-46c0-b632-fb229664a237/22b5554e-e5ab-4f7a-aa20-d09b54a3e4b1.rna_seq.augmented_star_gene_counts.tsv	bea353fadd8c951e6900c3be73a53e0b	4243783	validated
af44aa49-f28e-4a03-bc22-9f99aef5b210	af44aa49-f28e-4a03-bc22-9f99aef5b210/129205b9-a338-4a59-bab4-af8b6ef4b527.rna_seq.augmented_star_gene_counts.tsv	17c847da91d348a18d8ad21d05cd04e3	4245226	validated
b1eaeb04-0497-444b-8e58-8579b3ec384a	b1eaeb04-0497-444b-8e58-8579b3ec384a/e356d13a-ae02-4240-9990-9c66ae38bcb5.rna_seq.augmented_star_gene_counts.tsv	a6356656a737bbea099d09c1e264c66d	4248377	validated
b5c421d8-3e4c-4590-9e3e-3eec6ea988ab	b5c421d8-3e4c-4590-9e3e-3eec6ea988ab/1dc49f8a-fa51-49d2-b917-c9e4d1e2eea1.rna_seq.augmented_star_gene_counts.tsv	5597afd34f0b90d5f26577c80a22cd31	4243104	validated
b6587f62-ba78-4162-bb4d-c61d6c648b5c	b6587f62-ba78-4162-bb4d-c61d6c648b5c/d8399668-1f05-488f-b6c7-716a293b80a2.rna_seq.augmented_star_gene_counts.tsv	2966e1e5bca1c6439883bdccb857175c	4252728	validated
b65e20ec-c7d5-488f-91b8-5f46ceeff8f0	b65e20ec-c7d5-488f-91b8-5f46ceeff8f0/b5b4f110-4e89-4c1b-a747-922534395f9d.rna_seq.augmented_star_gene_counts.tsv	6a3c3b2072026300f6902d0234877007	4242190	validated
b8c20797-44bb-4242-9a57-5f13cf6aef67	b8c20797-44bb-4242-9a57-5f13cf6aef67/77054cbf-e120-40ba-96bb-26a6bd9564df.rna_seq.augmented_star_gene_counts.tsv	e1248f3bdb175f7878d960da9a4620e4	4250561	validated
bab37edf-5e92-445f-bae4-e5e34d9c1660	bab37edf-5e92-445f-bae4-e5e34d9c1660/f83a9649-00d3-44db-b6bd-712f45ce548e.rna_seq.augmented_star_gene_counts.tsv	4d6d3f71e84c3e9e2c3e83c4d1ce9b60	4242441	validated
bdefacfb-a31b-43fd-9430-25ae73831a19	bdefacfb-a31b-43fd-9430-25ae73831a19/e8fcfe5c-929d-4004-b364-50ba128452db.rna_seq.augmented_star_gene_counts.tsv	d429a5476d85fe70b6e3ee47a2dc40c4	4243737	validated
be715478-b298-45a0-ba8f-d4f193f4dfe6	be715478-b298-45a0-ba8f-d4f193f4dfe6/bce674a7-4f72-450f-9c31-64f2134f429d.rna_seq.augmented_star_gene_counts.tsv	51252f39063eb6e32fe553f4b210c092	4246548	validated
c2adc3f8-6571-42f4-8def-cba1b5cec712	c2adc3f8-6571-42f4-8def-cba1b5cec712/5a78b059-bc3f-4b39-b51d-e0993e104176.rna_seq.augmented_star_gene_counts.tsv	c4b42ac760aefb9a3bec88279da99c15	4245802	validated
c577dbcb-4a47-479f-94d7-c0973492f1c6	c577dbcb-4a47-479f-94d7-c0973492f1c6/1cc940aa-1512-4a84-909c-d02d718d1e14.rna_seq.augmented_star_gene_counts.tsv	7228342d5fd78edb17af2bb986a0481a	4244322	validated
c6152857-4bda-4a48-abdc-346b5752ba0e	c6152857-4bda-4a48-abdc-346b5752ba0e/8ea3400c-3163-4287-bc6e-7116dbdb7f5e.rna_seq.augmented_star_gene_counts.tsv	c8b5312643be871f8925ba8dc98fd843	4249044	validated
c6a93a2c-a832-40b4-a335-f01b6aa22f3c	c6a93a2c-a832-40b4-a335-f01b6aa22f3c/d2bc414b-8e94-4b67-a4e1-09c3936211e2.rna_seq.augmented_star_gene_counts.tsv	b68776f003b7193d0ac8935a351fbe97	4247685	validated
